division,round,matchday,team_a,team_b,score_a,score_b,game,side,player_slug,player_label,champion,position,k,d,a,win
División 4,Jornada 2,2,CSN Alba,ROSWILD Eclipse,1,2,3,B,,Hex,Lucian,ADC,7,1,6,1
División 4,Jornada 2,2,CSN Alba,ROSWILD Eclipse,1,2,3,B,,FOX ExO,Milio,Support,0,0,17,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,A,,D4dtor,,UNKNOWN,4,4,7,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,A,,StylƐR,,UNKNOWN,3,5,4,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,A,,sustanon,,UNKNOWN,7,5,6,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,A,,AlejandroMag,,UNKNOWN,3,4,7,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,A,,limpiar enyoyer,,UNKNOWN,0,4,13,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,B,,litos,,UNKNOWN,3,3,6,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,B,,Marcogomez56,,UNKNOWN,5,5,12,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,B,,OPericao,,UNKNOWN,9,2,8,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,B,,Cyberya Lyr3,,UNKNOWN,4,3,11,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,1,B,,Ctxulu,,UNKNOWN,1,4,15,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,A,,D4dtor,,UNKNOWN,12,1,8,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,A,,StylƐR,,UNKNOWN,3,4,6,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,A,,sustanon,,UNKNOWN,7,3,18,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,A,,AlejandroMag,,UNKNOWN,4,6,10,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,A,,limpiar enyoyer,,UNKNOWN,4,8,12,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,B,,litos,,UNKNOWN,2,5,4,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,B,,Marcogomez56,,UNKNOWN,1,9,9,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,B,,OPericao,,UNKNOWN,4,3,11,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,B,,Cyberya Lyr3,,UNKNOWN,14,7,2,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,2,B,,Ctxulu,,UNKNOWN,0,6,18,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,A,,D4dtor,,UNKNOWN,10,1,16,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,A,,StylƐR,,UNKNOWN,9,4,9,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,A,,sustanon,,UNKNOWN,6,1,17,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,A,,AlejandroMag,,UNKNOWN,7,0,15,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,A,,limpiar enyoyer,,UNKNOWN,0,0,27,1
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,B,,litos,,UNKNOWN,3,9,1,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,B,,Marcogomez56,,UNKNOWN,0,6,3,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,B,,OPericao,,UNKNOWN,1,8,2,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,B,,Cyberya Lyr3,,UNKNOWN,2,5,2,0
División 4,Jornada 2,2,Koryu Budo Saru,Equipo Queixo,2,1,3,B,,Ctxulu,,UNKNOWN,0,4,4,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,A,,carmonell mbembe,,UNKNOWN,4,5,5,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,A,,Faliyo,,UNKNOWN,3,6,2,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,A,,K Kvaratskhelia,,UNKNOWN,1,7,4,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,A,,AkshanPlayer01,,UNKNOWN,3,4,4,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,A,,404 rubenaso,,UNKNOWN,1,5,7,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,B,,Deiviaki,,UNKNOWN,2,2,17,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,B,,LechazoNigeriano,,UNKNOWN,2,2,19,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,B,,ELEXHAN,,UNKNOWN,5,2,10,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,B,,IRAN out of beer,,UNKNOWN,12,3,4,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,1,B,,Maiki,,UNKNOWN,6,3,10,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,A,,carmonell mbembe,,UNKNOWN,1,7,3,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,A,,Faliyo,,UNKNOWN,1,5,4,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,A,,K Kvaratskhelia,,UNKNOWN,2,3,2,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,A,,AkshanPlayer01,,UNKNOWN,1,6,0,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,A,,404 rubenaso,,UNKNOWN,0,6,1,0
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,B,,Deiviaki,,UNKNOWN,1,2,16,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,B,,LechazoNigeriano,,UNKNOWN,5,2,4,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,B,,ELEXHAN,,UNKNOWN,9,1,4,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,B,,IRAN out of beer,,UNKNOWN,8,0,8,1
División 4,Jornada 2,2,404 Academy,Rift Dragons Academy,0,2,2,B,,Maiki,,UNKNOWN,4,0,10,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,A,,IDK SRRA,,UNKNOWN,5,5,18,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,A,,Custos Abyssi,,UNKNOWN,9,2,9,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,A,,IDK Carajillo,,UNKNOWN,7,2,5,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,A,,MVP Tulix,,UNKNOWN,9,4,5,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,A,,IDK Qlon,,UNKNOWN,6,6,21,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,B,,KING Epstein,,UNKNOWN,4,5,8,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,B,,noireh,,UNKNOWN,4,5,5,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,B,,KING Uga,,UNKNOWN,3,7,4,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,B,,ArepaMaster,,UNKNOWN,7,8,4,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,1,B,,SrPato,,UNKNOWN,1,11,11,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,A,,IDK SRRA,,UNKNOWN,8,7,11,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,A,,Custos Abyssi,,UNKNOWN,0,6,15,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,A,,IDK Carajillo,,UNKNOWN,11,1,14,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,A,,MVP Tulix,,UNKNOWN,12,3,17,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,A,,IDK Qlon,,UNKNOWN,3,5,25,1
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,B,,KING Epstein,,UNKNOWN,4,4,4,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,B,,noireh,,UNKNOWN,2,9,5,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,B,,KING Uga,,UNKNOWN,8,7,5,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,B,,ArepaMaster,,UNKNOWN,7,6,7,0
División 4,Jornada 2,2,IDK,Dragons Of Blossom Hikari,2,0,2,B,,SrPato,,UNKNOWN,1,8,12,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,A,,LeBron Games,Ornn,Top,1,4,1,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,A,,arturituS,Xin Zhao,Jungle,3,6,1,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,A,,alexandeR,Xerath,Mid,0,6,4,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,A,,saol,Corki,ADC,3,6,3,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,A,,Goose,Alistar,Support,0,8,5,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,B,,Knight Artorias,K'Sante,Top,2,0,9,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,B,,TPG BUZZ,Jarvan IV,Jungle,6,1,16,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,B,,AnPuuR,Viktor,Mid,10,4,12,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,B,,Cuco,Vayne,ADC,12,1,7,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,1,B,,FOX Castañitas,Milio,Support,0,1,21,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,A,,LeBron Games,Malphite,Top,1,2,1,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,A,,arturituS,Viego,Jungle,8,8,1,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,A,,alexandeR,Azir,Mid,1,8,6,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,A,,saol,Xayah,ADC,2,6,3,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,A,,Goose,Lulu,Support,2,5,7,0
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,B,,Knight Artorias,Renekton,Top,6,1,5,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,B,,TPG BUZZ,Vi,Jungle,3,2,11,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,B,,AnPuuR,Taliyah,Mid,7,6,11,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,B,,Cuco,Ashe,ADC,7,3,12,1
División 4,Jornada 2,2,Trapezoides,Koryu Budo Arashi,0,2,2,B,,FOX Castañitas,Pyke,Support,6,2,8,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,A,,Yuka Okkotsu,,UNKNOWN,7,7,2,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,A,,VCE Darkpepe94,,UNKNOWN,1,7,11,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,A,,GambasAlGritillo,,UNKNOWN,4,5,9,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,A,,VCE GaBrii,,UNKNOWN,5,4,9,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,A,,ChristianWarZ,,UNKNOWN,1,3,14,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,B,,BLACK moonred,,UNKNOWN,4,5,14,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,B,,BLACK Elpernas,,UNKNOWN,6,5,10,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,B,,NervioZo,,UNKNOWN,8,2,14,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,B,,Yoru,,UNKNOWN,6,2,13,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,1,B,,everyday same,,UNKNOWN,2,4,17,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,A,,Yuka Okkotsu,,UNKNOWN,0,4,4,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,A,,VCE Darkpepe94,,UNKNOWN,3,6,3,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,A,,GambasAlGritillo,,UNKNOWN,4,4,2,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,A,,VCE GaBrii,,UNKNOWN,2,5,5,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,A,,ChristianWarZ,,UNKNOWN,0,7,8,0
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,B,,BLACK moonred,,UNKNOWN,5,1,14,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,B,,BLACK Elpernas,,UNKNOWN,7,0,6,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,B,,NervioZo,,UNKNOWN,5,4,10,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,B,,Yoru,,UNKNOWN,7,2,7,1
División 4,Jornada 2,2,VentuCorp Gods,404 Black,0,3,2,B,,everyday same,,UNKNOWN,2,2,19,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,A,,404 Pedrinho01,,UNKNOWN,5,2,8,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,A,,Prone to foolery,,UNKNOWN,5,0,4,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,A,,MrPanaYago,,UNKNOWN,5,2,7,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,A,,KOI galiindo,,UNKNOWN,2,1,8,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,A,,Rowdwer,,UNKNOWN,1,2,5,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,B,,ErBicho,,UNKNOWN,0,5,2,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,B,,PFX Zibys,,UNKNOWN,1,4,5,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,B,,Heyslime,,UNKNOWN,2,4,3,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,B,,RWD Nacht,,UNKNOWN,4,3,1,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,1,B,,4LURON,,UNKNOWN,0,2,5,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,A,,404 Pedrinho01,,UNKNOWN,6,2,8,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,A,,Prone to foolery,,UNKNOWN,4,0,9,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,A,,MrPanaYago,,UNKNOWN,3,1,4,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,A,,KOI galiindo,,UNKNOWN,5,1,3,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,A,,Rowdwer,,UNKNOWN,0,2,10,1
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,B,,ErBicho,,UNKNOWN,0,4,0,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,B,,PFX Zibys,,UNKNOWN,5,4,0,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,B,,Heyslime,,UNKNOWN,1,2,0,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,B,,RWD Nacht,,UNKNOWN,0,5,3,0
División 4,Jornada 3,3,404 Legion,ROSWILD Blue,2,0,2,B,,4LURON,,UNKNOWN,0,3,6,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,A,,HugoSexy,,UNKNOWN,2,5,10,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,A,,Nino Nakano R34,,UNKNOWN,0,2,13,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,A,,sSantoo,,UNKNOWN,13,1,12,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,A,,ELON MOKS,,UNKNOWN,9,6,7,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,A,,DaNpRoAsO,,UNKNOWN,6,5,10,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,B,,KingKai,,UNKNOWN,1,6,4,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,B,,Mitsu,,UNKNOWN,2,8,11,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,B,,nselfishAzeli,,UNKNOWN,4,6,6,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,B,,mechanic girl,,UNKNOWN,11,3,4,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,1,B,,CG Kille,,UNKNOWN,1,7,16,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,A,,HugoSexy,,UNKNOWN,10,7,4,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,A,,Nino Nakano R34,,UNKNOWN,1,1,8,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,A,,sSantoo,,UNKNOWN,8,7,4,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,A,,ELON MOKS,,UNKNOWN,6,8,8,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,A,,DaNpRoAsO,,UNKNOWN,1,5,14,1
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,B,,KingKai,,UNKNOWN,2,4,2,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,B,,Mitsu,,UNKNOWN,10,5,9,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,B,,nselfishAzeli,,UNKNOWN,5,7,5,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,B,,mechanic girl,,UNKNOWN,8,2,11,0
División 4,Jornada 3,3,Diverbot Papea,NX5 eSports Black,2,0,2,B,,CG Kille,,UNKNOWN,1,8,15,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,A,,RD Kemfler,,UNKNOWN,2,3,8,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,A,,besapirulas69,,UNKNOWN,8,0,10,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,A,,RD Destini 阿海,,UNKNOWN,7,3,10,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,A,,Only Xayah,,UNKNOWN,9,2,14,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,A,,RD Markz,,UNKNOWN,2,2,17,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,B,,Nyvan,,UNKNOWN,1,5,3,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,B,,Xizuko,,UNKNOWN,2,6,2,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,B,,Vlanc Skydia,,UNKNOWN,5,4,3,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,B,,Roz,,UNKNOWN,2,9,1,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,1,B,,HGG Felkov,,UNKNOWN,0,4,3,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,A,,RD Kemfler,,UNKNOWN,1,5,0,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,A,,besapirulas69,,UNKNOWN,4,4,5,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,A,,RD Destini 阿海,,UNKNOWN,1,6,5,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,A,,Only Xayah,,UNKNOWN,4,8,4,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,A,,RD Markz,,UNKNOWN,1,5,6,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,B,,Nyvan,,UNKNOWN,6,2,11,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,B,,Xizuko,,UNKNOWN,3,1,6,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,B,,Vlanc Skydia,,UNKNOWN,9,4,7,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,B,,Roz,,UNKNOWN,10,3,11,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,2,B,,HGG Felkov,,UNKNOWN,0,1,16,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,A,,RD Kemfler,,UNKNOWN,1,3,2,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,A,,besapirulas69,,UNKNOWN,3,4,1,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,A,,RD Destini 阿海,,UNKNOWN,1,6,2,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,A,,Only Xayah,,UNKNOWN,1,6,5,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,A,,RD Markz,,UNKNOWN,1,3,5,0
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,B,,Nyvan,,UNKNOWN,5,0,10,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,B,,Xizuko,,UNKNOWN,2,2,5,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,B,,Vlanc Skydia,,UNKNOWN,10,1,7,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,B,,Roz,,UNKNOWN,3,3,10,1
División 4,Jornada 3,3,Rift Dragons,ZRYN esports,1,2,3,B,,HGG Felkov,,UNKNOWN,2,1,16,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,A,,eguirado4,,UNKNOWN,1,3,7,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,A,,Henriixx,,UNKNOWN,10,6,4,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,A,,DanielRN,,UNKNOWN,6,5,7,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,A,,TAX Galvany,,UNKNOWN,4,7,12,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,A,,Sinael,,UNKNOWN,0,6,16,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,B,,TheFurryBeast,,UNKNOWN,0,4,17,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,B,,Autumn,,UNKNOWN,7,5,6,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,B,,Kaysem,,UNKNOWN,7,4,14,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,B,,Tokai Teio,,UNKNOWN,13,5,5,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,1,B,,Geonoid,,UNKNOWN,0,3,20,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,A,,eguirado4,,UNKNOWN,2,6,3,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,A,,Henriixx,,UNKNOWN,4,7,3,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,A,,DanielRN,,UNKNOWN,1,9,5,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,A,,TAX Galvany,,UNKNOWN,2,5,4,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,A,,Sinael,,UNKNOWN,0,9,6,0
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,B,,TheFurryBeast,,UNKNOWN,5,2,13,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,B,,Autumn,,UNKNOWN,7,2,13,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,B,,Kaysem,,UNKNOWN,4,2,14,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,B,,Tokai Teio,,UNKNOWN,16,1,6,1
División 4,Jornada 3,3,TAXERS,UBAM Comunitat,0,2,2,B,,Geonoid,,UNKNOWN,4,2,24,1
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,A,,Palas,,UNKNOWN,5,1,7,1
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,A,,FOX Cooper,,UNKNOWN,7,1,11,1
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,A,,Tragedy,,UNKNOWN,9,2,10,1
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,A,,Hex,,UNKNOWN,4,1,13,1
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,A,,LegoLOL,,UNKNOWN,2,2,17,1
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,B,,OPericao,,UNKNOWN,2,4,1,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,B,,litos,,UNKNOWN,1,6,1,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,B,,Marcogomez56,,UNKNOWN,1,6,2,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,B,,Cyberya Lyr3,,UNKNOWN,3,8,0,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,1,B,,Ctxulu,,UNKNOWN,0,4,5,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,2,A,,Palas,,UNKNOWN,3,6,8,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,2,A,,FOX Cooper,,UNKNOWN,5,5,8,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,2,A,,Tragedy,,UNKNOWN,10,4,6,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,2,A,,Hex,,UNKNOWN,3,3,5,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,2,A,,LegoLOL,,UNKNOWN,1,7,14,0
División 4,Jornada 3,3,ROSWILD Eclipse,Equipo Queixo,1,2,2,B,,OPericao,,UNKNOWN,7,5,9,1
